id,name,ig_followers,ig_handle,category,subcategory
48364,Vijay Antony,779532,vijayantony,Arts,"Acting, Pro (TV / Series)"
24114,Aishwarya Devan,778631,aishwaryadevan,Arts,"Acting, Pro (TV / Series)"
50246,Ishaa Saha,777976,ishaasaha_official,Arts,"Acting, Pro (TV / Series)"
8224,Vishnu Unnikrishnan,777757,vishnu_unnikrishnan,Arts,"Acting, Pro (Movies)"
47041,Brigida Saga,776217,brigida_saga,Arts,"Acting, Pro (TV / Series)"
24579,Vaidehi Parashurami,773886,parashuramivaidehi,Arts,"Acting, Pro (TV / Series)"
24433,Rndeep Rai,771842,randeepraii,Arts,"Acting, Pro (TV / Series)"
14647,Bhavesh Balchandani,771340,bhavesh_roxx,Arts,"Acting, Pro (Movies)"
32013,Vedang Raina,770890,vedangraina,Arts,"Acting, Pro (TV / Series)"
29079,Rishi Dev️️️️,770217,officialrishidev,Arts,"Acting, Pro (Movies)"
27683,Srushti Dange,769604,srushtidangeoffl,"Acting, Pro (TV / Series)",
42673,Kavitha,739824,iam.kavitha_official,Arts,"Acting, Pro (Movies)"
23339,Mirzashireen,739311,shireenmirza,Arts,"Acting, Pro (Movies)"
6211,Angad Bishan Singh Bedi,739265,angadbedi,Arts,"Acting, Pro (TV / Series)"
23431,Akshara Gowda Bikki,738652,iaksharagowda,Arts,Film-making & Cinematography
6457,Kranti Redkar Wankhede,737581,kranti_redkar,Arts,"Acting, Pro (TV / Series)"
30929,Anuj Saini,737454,i.anujsaini,Arts,"Acting, Pro (TV / Series)"
11625,Nishita Goswami,736380,nishitagoswami01,Arts,"Acting, Pro (TV / Series)"
42694,Pratiksha Honmukhe,735740,prati_kshaaa,Arts,"Acting, Pro (Movies)"
54439,Prajaktaa Dhere,733940,prajaktaa_dhere,Lifestyle & Living,Personal Vlogs
40010,Hamsa Nandini,733652,ihamsanandini,Arts,"Acting, Pro (TV / Series)"
48335,Hariprriya Simha,733201,iamhariprriya,Arts,"Acting, Pro (TV / Series)"
49838,Sweta Mou Bhattacharya,732340,bhattacharya.sweta21,Arts,"Acting, Pro (Movies)"
13406,Srishti Dixit,730418,srishtipatch,Entertainment,Fun-Content
15355,Sameeksha Takke,728867,sameekshatakke13,Entertainment,Info-tainment
6632,Akhil Sarthak,728728,akhilsarthak_official,Arts,"Acting, Pro (Movies)"
11533,Shobha Shetty,727873,shobhashettyofficial,Arts,"Acting, Pro (Movies)"
22326,Mitali Mayekar Chandekar,725108,mitalimayekar,Arts,"Acting, Pro (Movies)"
24348,Namitha Vankawala,721935,namita.official,Arts,"Acting, Pro (TV / Series)"
15429,Sahiba Bali,721667,sahibabali,Arts,"Acting, Pro (TV / Series)"
11063,Hiten Tejwani,720798,hitentejwani,Arts,"Acting, Pro (Movies)"
24539,Smita Gondkar,719710,smita.gondkar,Arts,"Acting, Pro (TV / Series)"
6500,Nikkesha,717628,nikkesha1,Arts,"Acting, Pro (TV / Series)"
11304,Rahul Chahar,716857,rdchahar1,Sports,Professional: Team Sports
33019,Prasad Oak,714430,oakprasad,Arts,"Acting, Pro (TV / Series)"
24059,Alivia Sarkar,712378,reel2alivia,Arts,"Acting, Pro (TV / Series)"
43253,Parthiv Patel,712239,parthiv9,Sports,Sports News & Coverage
7560,Nandu,706992,that_actor_nandu,Arts,"Acting, Pro (TV / Series)"
24699,Subodh Bhave,705495,subodhbhave,Arts,"Acting, Pro (TV / Series)"
7637,Malvika Sitlani,705191,malvikasitlaniofficial,Beauty,Makeup & Cosmetics
24122,Ali Asgar,704088,kingaliasgar,Arts,"Acting, Pro (TV / Series)"
24395,Prabh Grewal,703783,prabhgrewalofficial,Arts,"Acting, Pro (TV / Series)"
30957,Dʜᴀɴᴠᴇᴇʀʀᴀʜ,702451,dhanveerah,Arts,"Acting, Pro (TV / Series)"
14631,Anushka Kaushik,700472,reel_anushka,Arts,"Acting, Pro (TV / Series)"
24326,Mayuri,699373,mayurideshmukhofficialll,Arts,"Acting, Pro (Movies)"
24279,Kanan Gill,697020,kanangill,Comedy & Memes,Standup Performer
31967,Sidhant,696555,sidhant,Arts,"Acting, Pro (TV / Series)"
48332,Chaithra Rai,693589,chaithrarai17,Arts,"Acting, Pro (Movies)"
39564,Ananya Chadha,693044,ananya.chadhaa,Entertainment,Fun-Content
23346,Chhabra Mukesh Csa,688872,castingchhabra,Arts,Film-making & Cinematography
28749,Pravisht Mishra,684273,pravisht_m,Arts,"Acting, Pro (Movies)"
32994,Vaibhav Tatwawadi,679366,vaibhav.tatwawaadi,Arts,"Acting, Pro (TV / Series)"
43006,Banita Sandhu,678014,banitasandhu,Arts,"Acting, Pro (TV / Series)"
10815,Aditya Seal,677131,adityaseal,Arts,"Acting, Pro (TV / Series)"
2037,Aman Pathan,675568,aman_pathan0,Entertainment,Fun-Content
15108,Gabriella Demetriades,673433,gabriellademetriades,Fashion,Style & Grooming
41285,Faima,673059,faima_patas,Entertainment,Fun-Content
42962,Chum Darang,671300,chum_darang,Arts,"Acting, Pro (Movies)"
31985,Anushka Ranjan,671008,anushkaranjan,Arts,"Acting, Pro (TV / Series)"
7464,Shilpa Shinde,670456,shilpa_shinde_official,Arts,"Acting, Pro (Movies)"
9396,Manan Bhardwaj,670064,manan_bhardwaj_official,Arts,Music & Singing
48327,Aishwarya Arjun,668576,aishwaryaarjun,Arts,"Acting, Pro (TV / Series)"
43134,Sehrish Ali,668517,syed_sehrish_ali,Arts,"Acting, Pro (Movies)"
21787,Soundous Moufakir,667395,soundousmoufakir,Arts,"Acting, Pro (TV / Series)"
139,Lezlie Tripathy,664743,leslietripathy26,Arts,"Acting, Pro (TV / Series)"
32198,Kinjal Rajpriya,664042,kinjalrajpriya,Arts,"Acting, Pro (TV / Series)"
42082,Molina Sodhi,663982,molinasodhiofficial,Entertainment,Fun-Content
23005,Kritika Balasubramanian,663533,babykritika_offcl,Lifestyle & Living,Personal Vlogs
10050,Sradhanjali Panigrahi,663396,iamsradhapanigrahi,Arts,"Acting, Pro (Movies)"
24309,Leenesh Mattoo,662907,leenesh_mattoo,Arts,"Acting, Pro (Movies)"
11239,Ameer Jalal,660886,ameer_sha_amee_,Entertainment,Fun-Content
31484,Angira Dhar,659708,angira,Arts,"Acting, Pro (TV / Series)"
33586,Anjali Tatrari,659341,anjali_tatrari,Arts,"Acting, Pro (Movies)"
14670,Gagan Arora,652845,whogaganarora,Arts,"Acting, Pro (Movies)"
39987,Vedvika Soni,651666,vedvika_,Entertainment,Fun-Content
5731,Ragini Prajwal,650525,iamraginiprajwal,Arts,"Acting, Pro (TV / Series)"
48562,Chandrika Ravi,650021,chandrikaravi,Arts,"Acting, Pro (TV / Series)"
24782,Jahhnavi Kiran Killekar,645618,jahnavikillekar,Arts,"Acting, Pro (Movies)"
21980,Bhagyashree Limaye,645313,bhagyashreelimaye,Arts,"Acting, Pro (TV / Series)"
49808,Sanjana Banerjee,641539,sanjbee,Arts,"Acting, Pro (Movies)"
50506,Roshan Mathew,639903,roshan.matthew,,
8197,Mahesh Kunjumon,638758,mahesh_mimics,Arts,"Acting, Pro (TV / Series)"
23452,Sai Ramya Pasupuleti,636378,ramyaapasupuleti,Arts,"Acting, Pro (TV / Series)"
30946,Harsha,634878,harshachemudu,Arts,"Acting, Pro (TV / Series)"
22028,Vardhaan Puri,634211,vardhanpuri02,Arts,"Acting, Pro (TV / Series)"
11103,Shweta Basu Prasad,633337,shwetabasuprasad11,Arts,"Acting, Pro (TV / Series)"
9877,Himani Sharma,631611,himanisharma,Arts,"Acting, Pro (Movies)"
6590,Simba Nagpal,631061,simbanagpal,Arts,"Acting, Pro (TV / Series)"
7503,Celina Jaitly,628826,celinajaitlyofficial,Arts,"Acting, Pro (TV / Series)"
6560,Sapna Pabbi,628503,sapnapabbi_sappers,Arts,"Acting, Pro (TV / Series)"
24698,Mukta Barve,628329,muktabarve,Arts,"Acting, Pro (Movies)"
21762,Tanvi Malhara,620939,tanvi_malhara,Arts,"Acting, Pro (Movies)"
16027,Mishmee Das,620646,mishmeedas13,Arts,"Acting, Pro (TV / Series)"
26739,Aasmamukhtar,618500,aasmali1,Entertainment,Singing & Music Videos
22327,Siddharth Seema Chandekar,617825,sidchandekar,Arts,"Acting, Pro (TV / Series)"
9158,Gaurav M Sharma,616720,gaurav.m.sharma,Arts,"Acting, Pro (Movies)"
20278,Sujatha Shivakumarr,615575,itssujavarunee,Arts,"Acting, Pro (TV / Series)"
24705,Madhavi Nimkar,614430,maadhavinemkarofficial,Arts,"Acting, Pro (TV / Series)"
23454,Keerthi Pandiyan,613959,keerthipandian,Arts,"Acting, Pro (TV / Series)"
43419,Shekhar Suman,612108,shekhusuman,Arts,"Acting, Pro (TV / Series)"
32194,Shafali Verma,611998,shafalisverma17,Sports,Professional: Team Sports
49839,Prantika Das,611844,prantikadasofficial,Arts,"Acting, Pro (TV / Series)"
174,Jasmin Bajwa,610645,jasminbajwa22,Arts,"Acting, Pro (TV / Series)"
28994,Srinish Aravind,610092,srinish_aravind,Arts,"Acting, Pro (Movies)"
22059,Andre Borges,608908,borges.andre,Entertainment,Movies / Series
41307,Upasana Singh,606531,upasnasinghofficial,Arts,"Acting, Pro (TV / Series)"
9210,Karan V Grover,606476,karanvgrover,Arts,"Acting, Pro (Movies)"
43075,Abir Chatterjee,605401,itsmeabirchatterjee,Arts,"Acting, Pro (TV / Series)"
16407,Nikita Tiwari,604230,neikitha,Fashion,Style & Grooming
577,Parvathy,602901,vjpaaru,Entertainment,Info-tainment
2223,Alice Christy,601752,alice_christy_gomez,Arts,"Acting, Pro (Movies)"
11506,Mirdhula Vijai,600819,mridhulavijai,Arts,"Acting, Pro (Movies)"
23407,Gautham Ram Karthik,600292,gauthamramkarthik,Arts,"Acting, Pro (TV / Series)"
13240,Shweta Sharda,598070,shwetasharda24,Arts,Professional Dancing
43401,Adhyayan S Suman,597022,adhyayansuman,Arts,"Acting, Pro (Movies)"
21962,Simran Budharup,596347,simranbudharup,Arts,"Acting, Pro (Movies)"
23375,Rukhsar Rehman,595294,rukhsarrehman,Arts,"Acting, Pro (TV / Series)"
11108,Priya Malik,595233,priyasometimes,Arts,"Acting, Pro (TV / Series)"
48342,Sanchita Shetty,594117,isanchitaa,Arts,"Acting, Pro (TV / Series)"
11323,Kubbra Sait,592616,kubbrasait,Arts,"Acting, Pro (TV / Series)"
13690,Farhan Qureshii,592267,farhan.qureshii,Arts,"Acting, Pro (TV / Series)"
8935,Roshni Chopra,590849,roshnichopra,Arts,"Acting, Pro (TV / Series)"
43331,Tejaswini Gowda,590071,_tejaswini_gowda_official,Entertainment,Fun-Content
31041,𝐊𝐀𝐉𝐀𝐋 𝐏𝐈𝐒𝐀𝐋,589579,pisalkajal,Arts,"Acting, Pro (Movies)"
6625,Yashaswini R Dayama,589504,yashaswinidayama,Arts,"Acting, Pro (TV / Series)"
43151,Vansh Sayani,588438,vanshsayani,Arts,"Acting, Pro (Movies)"
24134,Anjali Anand,587168,anjalidineshanand,Arts,"Acting, Pro (TV / Series)"
16071,Aastha Chaudhary,587028,aasthachaudhary,Arts,"Acting, Pro (Movies)"
7575,Gul Panag,585953,gulpanag,Arts,"Acting, Pro (TV / Series)"
32201,Kathir,585177,kathir_l,Arts,"Acting, Pro (TV / Series)"
11075,Mini Mathur,584838,minimathur,Arts,"Acting, Pro (Movies)"
8674,Dipika Pallikal Karthik,584289,dipikapallikal,Sports,Professional: Individual Sports
41727,Haritha Thota,581523,harithajackie,Entertainment,Fun-Content
13603,Parvathy R Krishna,576946,parvathy_r_krishna,Arts,"Acting, Pro (Movies)"
22021,Addinath M  Kothare,576868,adinathkothare,Arts,"Acting, Pro (TV / Series)"
123,Neelima Rani,576815,neelimaesai,Arts,"Acting, Pro (TV / Series)"
24614,Ali Reza,576390,i.ali.reza,Arts,"Acting, Pro (TV / Series)"
33027,𝑆𝑎𝑛𝑠𝑘𝑟𝑢𝑢𝑡𝑖,571256,sanskruti_balgude_official,Arts,"Acting, Pro (TV / Series)"
32113,Shahbaz Ahamad,570850,shahbaz.a77,Sports,Professional: Team Sports
21781,Moniica Ssharma,570684,monica_sharma15,Arts,"Acting, Pro (Movies)"
22165,Karun Nair,568011,karun_6,Sports,Professional: Team Sports
2225,Aradhya Aanjna,566903,aradhya.aanjna,Entertainment,Fun-Content
80,Sai Ketan Rao,565693,saiketanrao,Arts,"Acting, Pro (TV / Series)"
31651,Ishwak Singh,564380,ishwaksingh,Arts,"Acting, Pro (TV / Series)"
7501,Gopika Ramesh,561944,gopika_ramesh_,Arts,"Acting, Pro (TV / Series)"
8062,Geetanjali Mishra,560962,geetanjali_mishra_official,Arts,"Acting, Pro (Movies)"
48344,Dr. Vidya Pradeep,559445,vidya.pradeep01,Arts,"Acting, Pro (TV / Series)"
11749,Justin D’cruz,559250,justin_dcruz_,"Family, Kids & Pets",Family / Couple Vlogs 
24184,Bhagyashree,559249,bhagyashreemote,Arts,"Acting, Pro (TV / Series)"
32022,Konkona Sensharma,558128,konkona,Arts,"Acting, Pro (TV / Series)"
21697,Preeyal Gor,557586,priyalgor2,Arts,"Acting, Pro (Movies)"
35413,Krishi Thapanda,557576,krishithapanda,Arts,"Acting, Pro (TV / Series)"
43119,Ali Mercchant,557453,alimercchant,Arts,Music & Singing
23350,Maanvi Gargroo,557021,maanvigagroo,Arts,"Acting, Pro (TV / Series)"
23371,Abrar Qazi,556320,abrarqazi47,Arts,"Acting, Pro (TV / Series)"
42733,Sonali Kulkarni,556083,sonalikul,Arts,"Acting, Pro (TV / Series)"
43021,Ashika Asokan,554914,ashi_angela_official,Arts,"Acting, Pro (TV / Series)"
23438,Tanya S Ravichandran,554874,itstanya_official,Arts,"Acting, Pro (TV / Series)"
6513,Piyush Sharma,554034,officialpiyushsharma,Fashion,Style & Grooming
9,Shweta Mehta,553690,theshwetamehta,Arts,"Acting, Pro (Movies)"
28236,Krushal Ahuja,553460,krushalahuja9,Arts,"Acting, Pro (Movies)"
9721,Pujiitaa Ponnada,552898,pujita.ponnada,Arts,"Acting, Pro (TV / Series)"
26462,Beauty Singh Rajput,552558,beautyrajput25,Lifestyle & Living,Personal Vlogs
39315,Jasmine Rath,552002,jasmine_rath,Arts,"Acting, Pro (TV / Series)"
23535,Spandana Palli,551827,imspandanaofficial,Arts,"Acting, Pro (TV / Series)"
22022,Prateik Patil Babbar,551647,_prat,Arts,"Acting, Pro (TV / Series)"
24337,Mohit Chhikara,550072,mohit.chhikara,Entertainment,Fun-Content
16452,Apoorva S Rao,549286,_apoorvasrao_,Arts,Professional Dancing
47042,Narendra Prasath,547153,narendraprasath_np,Arts,"Acting, Pro (TV / Series)"
6495,Nehlaxmi Joshi,546501,nehalaxmi_,Arts,"Acting, Pro (Movies)"
39934,Ritika Shrotri,546270,shrotriritikaofficial,Arts,"Acting, Pro (TV / Series)"
23398,Zoya Afroz,544802,zoyaafroz,Arts,"Acting, Pro (TV / Series)"
8987,Sanam Johar,544341,sanamjohar,Arts,"Acting, Pro (Movies)"
13471,Ananya S Rao,543608,_ananyasrao_,Arts,Professional Dancing
10027,Avantika Hundal,542873,avantikahundaal,Arts,"Acting, Pro (TV / Series)"
41042,Soniya Singh,541970,soniya_singh31,Entertainment,Fun-Content
165,Utkarsh Gupta,541475,utkarshgupta74,Arts,"Acting, Pro (TV / Series)"
6630,Gaurav Gera,540891,gauravgera,Arts,"Acting, Pro (Movies)"
9560,Amreen Gill,540506,bhangralicious,Entertainment,Fun-Content
30962,Amol Parashar,539827,amolparashar,Arts,"Acting, Pro (TV / Series)"
43275,S A N J A N A A N A N D,538559,sanjanaa_anand,Arts,"Acting, Pro (TV / Series)"
15985,Basant Bhatt,538234,kingbasantbhatt,Arts,"Acting, Pro (Movies)"
22018,Mona Singh,538072,monajsingh,Arts,"Acting, Pro (TV / Series)"
47485,Shanaya Sharma,538005,shanayasharma.official,Arts,"Acting, Pro (Movies)"
11775,Mirchi Senthil,537970,mirchisenthil983,Arts,"Acting, Pro (Movies)"
22377,Dino Morea,537952,thedinomorea,Arts,"Acting, Pro (TV / Series)"
14685,Jim Sarbh,537050,jimsarbhforreal,Arts,"Acting, Pro (TV / Series)"
20281,Pooja Bhalekar,536122,ipoojabhalekar,Arts,"Acting, Pro (TV / Series)"
8169,Mukku Avinash,534217,jabardasth_avinash,Arts,"Acting, Pro (Movies)"
21698,Veebha Anand,532893,veebha_anand,Arts,"Acting, Pro (Movies)"
48563,Samyuktha Viola Viswanathan,532531,samyukthaviswanathan,Arts,"Acting, Pro (TV / Series)"
31531,Mira Jagannath,530530,mirajagga,Arts,"Acting, Pro (Movies)"
34791,Hansa Singh,530480,hansasinghofficial,Arts,"Acting, Pro (TV / Series)"
24099,Abhidnya Bhave,530184,abhidnya.u.b,Arts,"Acting, Pro (Movies)"
23428,Sailendra Samantaray,530019,sailendra.samantaray,Arts,"Acting, Pro (TV / Series)"
41272,Comedian Babloo,529518,babloo_cheee,Comedy & Memes,Funny Shorts
49813,Sohini Guha Roy,528707,sohiniguharoy_official,Arts,"Acting, Pro (Movies)"
11140,Esha Kansara,526896,esharkansara,Arts,"Acting, Pro (TV / Series)"
9591,Jose Covaco,525588,hoezaay,Entertainment,Info-tainment
23001,Vj Deepika Lakshmanpand,524632,vj_deepika_,Lifestyle & Living,Personal Vlogs
47444,Misty Singh,524395,mistysingh,Arts,"Acting, Pro (Movies)"
28894,Supriya Raina Shukla,523630,supriyarshukla,Arts,"Acting, Pro (Movies)"
6561,Saqib Saleem,522941,saqibsaleem,Arts,"Acting, Pro (TV / Series)"
2437,Saanve Megghana,522829,saanve.megghana,Arts,"Acting, Pro (TV / Series)"
22166,Deepti Sharma,522768,officialdeeptisharma,Sports,Professional: Team Sports
21672,Shirin Sewani,522204,shirin_sewani,Arts,"Acting, Pro (Movies)"
32372,Makapa Anandh,521541,makapa_anandh,Entertainment,Fun-Content
26374,Chhandita Padhi,520616,chhanditapadhi,Arts,"Acting, Pro (Movies)"
51602,Sarath,519551,sarath_kpy,Entertainment,Fun-Content
41619,Rohit Chandel,516752,therohitchandel,Arts,"Acting, Pro (Movies)"
23324,Shreya Sharma,515727,shreyasharmaishere,Arts,"Acting, Pro (TV / Series)"
16015,Riaz Laskar,515707,riaz_laskar,Arts,"Acting, Pro (Movies)"
11936,Manjari Fadnnis,515443,manjarifadnis,Arts,"Acting, Pro (TV / Series)"
25090,Shivamsharmatic,514902,shivamsharmatic,Lifestyle & Living,Personal Vlogs
22279,Eijaz Khan,514165,eijazkhan,Arts,"Acting, Pro (TV / Series)"
8747,Shanmughadas. J,512707,dasettan_kozhikode,Arts,Film-making & Cinematography
21895,Sai Godbole,511937,saigodbole,Arts,"Acting, Pro (TV / Series)"
12837,Bhavini Purohit Dave,511921,purohitbhavini,Arts,"Acting, Pro (Movies)"
9256,Ketaki Kulkarni,511528,ketakikulkarnii,Arts,"Acting, Pro (TV / Series)"
11173,Priyanka Vikaas Kalantri,511275,priyankavikaaskalantri,"Family, Kids & Pets",Kids Learning & Crafts
27772,Prachi Bansal,511239,prachibansal_official,Arts,"Acting, Pro (TV / Series)"
28901,Aanushka Ramesh,510009,aanushkaramesh,Arts,"Acting, Pro (TV / Series)"
22329,Drake Sis,509934,anushkamitra,Entertainment,Singing & Music Videos
48337,Nikesha Patel,509264,nikesha.patel,Arts,"Acting, Pro (TV / Series)"
158,Gurugubelli Divya Sree,507215,divyaa__sree,Arts,"Acting, Pro (Movies)"
38216,Samridhi Puri,507090,samridhipuriiii,Entertainment,Singing & Music Videos
25025,Jaydudhane,507074,jaydudhaneofficial,Arts,"Acting, Pro (TV / Series)"
30970,Sharmiela Mandre,506944,sharmielamandre,Arts,"Acting, Pro (TV / Series)"
39773,Kishor Tandale,506414,kishortandale,Entertainment,Fun-Content
27333,Kaykay Menon,505584,kaykaymenon02,Arts,"Acting, Pro (TV / Series)"
32132,Radha Yadav,505141,radhay21,Sports,Professional: Team Sports
48542,Shreya Chaudhry,494586,shreya__chaudhry,Arts,"Acting, Pro (TV / Series)"
14328,Abigail Jain,494396,abigail_pande,Arts,"Acting, Pro (Movies)"
9810,Shwetha Srivatsav,494078,shwethasrivatsav,Arts,"Acting, Pro (TV / Series)"
24702,Shivani Rangole Kulkarni,490940,rangshivani,Arts,"Acting, Pro (TV / Series)"
36046,Nishi Saxena,490455,nishisaxenaa,Arts,"Acting, Pro (Movies)"
27682,Sruthi Hariharan,490093,sruthi_hariharan22,Arts,"Acting, Pro (TV / Series)"
23344,Punarnavi,490038,punarnavib,Lifestyle & Living,Personal Vlogs
22277,Barkha Bisht,488016,barkhasengupta,Arts,"Acting, Pro (TV / Series)"
21783,Arryaman Seth,484908,aryamaannsseth,,
31845,Nithya Ram,481128,nithyaraam,Arts,"Acting, Pro (Movies)"
32078,Sarah Jane Dias,477782,sarahjanedias,Arts,"Acting, Pro (TV / Series)"
21696,Farnaz Shetty,475386,farnazshetty,Arts,"Acting, Pro (TV / Series)"
15444,Juhi Bhatt,470396,juhi.bhatt,Arts,"Acting, Pro (TV / Series)"
40176,Sushma_gopal,470350,sushma_gopal__,Entertainment,Fun-Content
30852,Tanya Hope,466800,hope.tanya,Arts,"Acting, Pro (TV / Series)"
44114,Bhau Kadam,466534,bhaukadamofficial,Arts,"Acting, Pro (TV / Series)"
23347,Mohit Hiranandani,466117,mohit_hiranandani93,Arts,"Acting, Pro (Movies)"
26272,Sayak Chakraborty,465685,withlovesayak,Arts,"Acting, Pro (TV / Series)"
11083,Shruti Seth,465190,shru2kill,Arts,"Acting, Pro (Movies)"
8929,Araddhana R Sharma,463404,aradhanasharmaofficial,Arts,"Acting, Pro (Movies)"
6487,Mohit Mallhotra,504726,mohitmalhotra9,Arts,"Acting, Pro (Movies)"
23587,Saba Azad,504514,sabazad,Arts,"Acting, Pro (TV / Series)"
28927,Romil Chaudhary,503742,romilchaudhary02,Arts,"Acting, Pro (Movies)"
8924,Delnaaz Irani,503693,officialdelnaazirani,Arts,"Acting, Pro (Movies)"
42725,Harleen Sethi,503460,itsharleensethi,Arts,"Acting, Pro (Movies)"
24875,Deepak Hooda,502665,deepakhooda30,Sports,Professional: Team Sports
22273,Sneha G Wagh,502132,snehawagh,Arts,"Acting, Pro (Movies)"
24716,Niyati Joshi,501901,niyatijoshiofficial,Arts,"Acting, Pro (TV / Series)"
11167,J P Palak,500173,palak.purswani,Arts,"Acting, Pro (Movies)"
9678,Chaitra Vasudevan,500075,chaitra_vasudevan_official_,Arts,"Acting, Pro (Movies)"
12655,Khalid Pathan,499231,khalid_pathan00,Entertainment,Singing & Music Videos
27777,Akshaya Udayakumar,498573,akshaya__udayakumar,Arts,"Acting, Pro (TV / Series)"
25031,Shamanth,498333,brogowda_official,Arts,"Acting, Pro (Movies)"
12081,Nisha Ganesh,498192,prettysunshine28,Arts,"Acting, Pro (TV / Series)"
6520,Pradaini Surva,497160,pradainisurva,Personal Vlogs,
49840,Ggourab Roy Chowdhury,496964,gourab_official,Arts,"Acting, Pro (Movies)"
13419,Dhivyaa Vikram,496622,snazzytamilachi,Arts,Professional Dancing
2418,Amit Varma,496606,amitvarma06,Arts,"Acting, Pro (Movies)"
9534,Dhanu Shree,496485,dhanushree7_,Arts,"Acting, Pro (Movies)"
23449,Ansha Sayed,495533,iamrealanshasayed,Arts,"Acting, Pro (TV / Series)"
42848,Kanika Maheshwari,463390,kanicamaheshwari,Entertainment,Fun-Content
9894,Shivani Surve,463258,iam_shivanisurve,Arts,"Acting, Pro (TV / Series)"
23366,Ridhima Ghosh,462547,ridhima.ghosh,,
42867,Vaibhavi Shandilya Patil,462367,vaibhavishandilya,Arts,"Acting, Pro (TV / Series)"
25017,Sunny Hinduja,462345,hindujasunny,Arts,"Acting, Pro (TV / Series)"
29170,Vineeth C K,461039,vineethck,Sports,Professional: Team Sports
32101,Bhavani Sre,460828,bhavanisre,Arts,"Acting, Pro (TV / Series)"
9368,Priyanka Dey,460550,piku_priyanka_dey,Arts,"Acting, Pro (TV / Series)"
30968,Madhura Naik,456902,madhura.naik,Arts,"Acting, Pro (TV / Series)"
42861,Divyansha Kaushik,456758,divyanshak,Arts,"Acting, Pro (TV / Series)"
32072,Manav Vij,456140,manavvij,Arts,"Acting, Pro (TV / Series)"
11498,Puja Joshi,455739,pujajoshi_official,Arts,"Acting, Pro (Movies)"
460,Anvi,455323,hasini_anvi,Arts,"Acting, Pro (TV / Series)"
7626,Sangeeta Meena,453963,iamsangeetameena,Arts,"Acting, Pro (Movies)"
41047,Rajeshwari Kharat,453528,rajeshwariofficial,Entertainment,Singing & Music Videos
24506,Shagun,452210,i_shagunofficial,Arts,"Acting, Pro (Movies)"
24111,Aditya Singh Rajput,451951,adityasinghrajput_official,Arts,"Acting, Pro (Movies)"
50344,Shaheen Bhatt,450274,shaheenb,Arts,Film-making & Cinematography
49804,Jisshu U Sengupta,449301,senguptajisshu,Arts,"Acting, Pro (TV / Series)"
1961,Varun Babu,449257,varunbabu_,Entertainment,Fun-Content
26289,Shrushti Sushant Malwande,447314,shrushti_malwande,Arts,"Acting, Pro (Movies)"
41134,5star_laxmi,445475,5starlaxmi_112,Entertainment,Fun-Content
20124,Sᴀᴍʀᴀᴛ Sʜᴇᴛᴛʏ Oғғɪᴄɪᴀʟ,445198,samrat_shetty56,Entertainment,Fun-Content
41941,Shivani Rajashekar,444809,shivani_rajashekar1,Arts,"Acting, Pro (TV / Series)"
39309,Nilakhi Patra,444695,__officialnilakhipatra__,Entertainment,Entertaining Dance Videos
6497,Nidhi Subbaiah,443154,nidhisubbaiah,Arts,"Acting, Pro (TV / Series)"
14188,Tapi Mishra,442744,tapimishraofficial,Arts,"Acting, Pro (TV / Series)"
41707,Mounika Reddy,441347,monie_kaaa,Arts,"Acting, Pro (TV / Series)"
23361,Deepshikha Deshmukh,438433,deepshikhadeshmukh,Arts,Film-making & Cinematography
24340,Monika Khanna,438086,monnikkakhanna,Arts,"Acting, Pro (Movies)"
20179,Norah,437937,norah_muskaan,Entertainment,Fun-Content
21782,Vidhi Pandya,437858,vidhiipandya,Arts,"Acting, Pro (Movies)"
22400,Rashmi Agdekar,437365,rashmiagdekar_,Arts,"Acting, Pro (TV / Series)"
8214,Jina,437303,jinatarafder,Arts,"Acting, Pro (Movies)"
6019,Ambarish Bhattacharya,437187,ambarish_bhattacharya,Arts,"Acting, Pro (TV / Series)"
15955,Priyanka Bhattacharjee,436806,priyankabhattacharjeebubly,Arts,"Acting, Pro (TV / Series)"
7756,Vishal Jethwa,436651,vishaljethwa06,Arts,"Acting, Pro (Movies)"
28766,Kunal Kapoor,436411,kunalkkapoor,Arts,"Acting, Pro (TV / Series)"
32171,Akash Deep,436247,akash.deep969,Sports,Professional: Team Sports
33020,Gaurav More,436220,im_gaurav_more20,Arts,"Acting, Pro (TV / Series)"
20180,ʀᴀᴠɪ ᴠᴊ,435511,ravi_vj_actor,Entertainment,Fun-Content
16073,Urvashi Apsara,435274,urvashi_apsaraa,Arts,Professional Dancing
22104,Rohan Shah,434405,rohanshah,Arts,"Acting, Pro (TV / Series)"
46805,Jui Gadkari,433761,juigadkariofficial,Arts,"Acting, Pro (Movies)"
49805,Vikram Chatterjee,431829,vikramchatterje,Arts,"Acting, Pro (TV / Series)"
49817,Aishwarya Sen,430574,aishwariasen,Arts,"Acting, Pro (TV / Series)"
2239,Aashi Sahni,429720,aashixsahni,Comedy & Memes,Funny Shorts
25097,Sonia Rathee,429386,soniarathee,Arts,"Acting, Pro (TV / Series)"
31960,Lalit Prabhakar,428937,lalit.prabhakar,Arts,"Acting, Pro (TV / Series)"
10052,Sonal Monteiro,427976,sonal_monteiro_official,Arts,"Acting, Pro (TV / Series)"
32006,Meezaan,427080,meezaanj,Arts,"Acting, Pro (TV / Series)"
